listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2972876.647860 type=0 code=0 value=0
/dev/input/event3 2972876.653215 type=3 code=54 value=1742
/dev/input/event3 2972876.653215 type=0 code=0 value=0
/dev/input/event3 2972876.658729 type=3 code=54 value=1737
/dev/input/event3 2972876.658729 type=0 code=0 value=0
/dev/input/event3 2972876.664137 type=3 code=53 value=459
/dev/input/event3 2972876.664137 type=3 code=54 value=1727
/dev/input/event3 2972876.664137 type=0 code=0 value=0
/dev/input/event3 2972876.669434 type=3 code=53 value=457
/dev/input/event3 2972876.669434 type=3 code=54 value=1711
/dev/input/event3 2972876.669434 type=0 code=0 value=0
/dev/input/event3 2972876.674982 type=3 code=53 value=456
/dev/input/event3 2972876.674982 type=3 code=54 value=1693
/dev/input/event3 2972876.674982 type=0 code=0 value=0
/dev/input/event3 2972876.680318 type=3 code=53 value=455
/dev/input/event3 2972876.680318 type=3 code=54 value=1673
/dev/input/event3 2972876.680318 type=0 code=0 value=0
/dev/input/event3 2972876.685698 type=3 code=53 value=453
/dev/input/event3 2972876.685698 type=3 code=54 value=1652
/dev/input/event3 2972876.685698 type=0 code=0 value=0
/dev/input/event3 2972876.691019 type=3 code=53 value=450
/dev/input/event3 2972876.691019 type=3 code=54 value=1628
/dev/input/event3 2972876.691019 type=0 code=0 value=0
/dev/input/event3 2972876.696459 type=3 code=53 value=447
/dev/input/event3 2972876.696459 type=3 code=54 value=1604
/dev/input/event3 2972876.696459 type=0 code=0 value=0
/dev/input/event3 2972876.701828 type=3 code=53 value=443
/dev/input/event3 2972876.701828 type=3 code=54 value=1577
/dev/input/event3 2972876.701828 type=0 code=0 value=0
/dev/input/event3 2972876.707162 type=3 code=53 value=437
/dev/input/event3 2972876.707162 type=3 code=54 value=1548
/dev/input/event3 2972876.707162 type=0 code=0 value=0
/dev/input/event3 2972876.712699 type=3 code=53 value=432
/dev/input/event3 2972876.712699 type=3 code=54 value=1521
/dev/input/event3 2972876.712699 type=0 code=0 value=0
/dev/input/event3 2972876.718074 type=3 code=53 value=425
/dev/input/event3 2972876.718074 type=3 code=54 value=1492
/dev/input/event3 2972876.718074 type=0 code=0 value=0
/dev/input/event3 2972876.723430 type=3 code=53 value=419
/dev/input/event3 2972876.723430 type=3 code=54 value=1462
/dev/input/event3 2972876.723430 type=0 code=0 value=0
/dev/input/event3 2972876.728895 type=3 code=53 value=410
/dev/input/event3 2972876.728895 type=3 code=54 value=1434
/dev/input/event3 2972876.728895 type=0 code=0 value=0
/dev/input/event3 2972876.734222 type=3 code=53 value=402
/dev/input/event3 2972876.734222 type=3 code=54 value=1403
/dev/input/event3 2972876.734222 type=0 code=0 value=0
/dev/input/event3 2972876.739662 type=3 code=53 value=393
/dev/input/event3 2972876.739662 type=3 code=54 value=1375
/dev/input/event3 2972876.739662 type=0 code=0 value=0
/dev/input/event3 2972876.744804 type=3 code=53 value=383
/dev/input/event3 2972876.744804 type=3 code=54 value=1345
/dev/input/event3 2972876.744804 type=0 code=0 value=0
/dev/input/event3 2972876.750201 type=3 code=53 value=373
/dev/input/event3 2972876.750201 type=3 code=54 value=1315
/dev/input/event3 2972876.750201 type=0 code=0 value=0
/dev/input/event3 2972876.755637 type=3 code=53 value=362
/dev/input/event3 2972876.755637 type=3 code=54 value=1287
/dev/input/event3 2972876.755637 type=0 code=0 value=0
/dev/input/event3 2972876.761062 type=3 code=53 value=350
/dev/input/event3 2972876.761062 type=3 code=54 value=1253
/dev/input/event3 2972876.761062 type=0 code=0 value=0
/dev/input/event3 2972876.766412 type=3 code=53 value=335
/dev/input/event3 2972876.766412 type=3 code=54 value=1225
/dev/input/event3 2972876.766412 type=0 code=0 value=0
/dev/input/event3 2972876.771670 type=3 code=53 value=321
/dev/input/event3 2972876.771670 type=3 code=54 value=1193
/dev/input/event3 2972876.771670 type=0 code=0 value=0
/dev/input/event3 2972876.777186 type=3 code=53 value=310
/dev/input/event3 2972876.777186 type=3 code=54 value=1165
/dev/input/event3 2972876.777186 type=0 code=0 value=0
/dev/input/event3 2972876.782741 type=3 code=53 value=298
/dev/input/event3 2972876.782741 type=3 code=54 value=1139
/dev/input/event3 2972876.782741 type=0 code=0 value=0
/dev/input/event3 2972876.787968 type=3 code=53 value=287
/dev/input/event3 2972876.787968 type=3 code=54 value=1114
/dev/input/event3 2972876.787968 type=0 code=0 value=0
/dev/input/event3 2972876.793525 type=3 code=53 value=277
/dev/input/event3 2972876.793525 type=3 code=54 value=1094
/dev/input/event3 2972876.793525 type=0 code=0 value=0
/dev/input/event3 2972876.798978 type=3 code=53 value=267
/dev/input/event3 2972876.798978 type=3 code=54 value=1077
/dev/input/event3 2972876.798978 type=0 code=0 value=0
/dev/input/event3 2972876.804274 type=3 code=53 value=260
/dev/input/event3 2972876.804274 type=3 code=54 value=1062
/dev/input/event3 2972876.804274 type=0 code=0 value=0
/dev/input/event3 2972876.809566 type=3 code=53 value=253
/dev/input/event3 2972876.809566 type=3 code=54 value=1047
/dev/input/event3 2972876.809566 type=0 code=0 value=0
/dev/input/event3 2972876.815048 type=3 code=53 value=248
/dev/input/event3 2972876.815048 type=3 code=54 value=1036
/dev/input/event3 2972876.815048 type=0 code=0 value=0
/dev/input/event3 2972876.820493 type=3 code=53 value=244
/dev/input/event3 2972876.820493 type=3 code=54 value=1027
/dev/input/event3 2972876.820493 type=0 code=0 value=0
/dev/input/event3 2972876.825859 type=3 code=53 value=241
/dev/input/event3 2972876.825859 type=3 code=54 value=1020
/dev/input/event3 2972876.825859 type=0 code=0 value=0
/dev/input/event3 2972876.831242 type=3 code=53 value=238
/dev/input/event3 2972876.831242 type=3 code=54 value=1017
/dev/input/event3 2972876.831242 type=0 code=0 value=0
/dev/input/event3 2972876.836344 type=3 code=53 value=237
/dev/input/event3 2972876.836344 type=3 code=54 value=1015
/dev/input/event3 2972876.836344 type=0 code=0 value=0
/dev/input/event3 2972876.841326 type=3 code=57 value=-1
/dev/input/event3 2972876.841326 type=1 code=330 value=0
/dev/input/event3 2972876.841326 type=0 code=0 value=0
/dev/input/event3 2972876.953782 type=3 code=57 value=24
/dev/input/event3 2972876.953782 type=3 code=53 value=348
/dev/input/event3 2972876.953782 type=3 code=54 value=1261
/dev/input/event3 2972876.953782 type=1 code=330 value=1
/dev/input/event3 2972876.953782 type=0 code=0 value=0
/dev/input/event3 2972876.980962 type=3 code=53 value=355
/dev/input/event3 2972876.980962 type=3 code=54 value=1276
/dev/input/event3 2972876.980962 type=0 code=0 value=0
/dev/input/event3 2972876.986508 type=3 code=53 value=363
/dev/input/event3 2972876.986508 type=3 code=54 value=1290
/dev/input/event3 2972876.986508 type=0 code=0 value=0
/dev/input/event3 2972876.991809 type=3 code=53 value=369
/dev/input/event3 2972876.991809 type=3 code=54 value=1305
/dev/input/event3 2972876.991809 type=0 code=0 value=0
/dev/input/event3 2972876.997226 type=3 code=53 value=375
/dev/input/event3 2972876.997226 type=3 code=54 value=1318
/dev/input/event3 2972876.997226 type=0 code=0 value=0
/dev/input/event3 2972877.002626 type=3 code=53 value=380
/dev/input/event3 2972877.002626 type=3 code=54 value=1330
/dev/input/event3 2972877.002626 type=0 code=0 value=0
/dev/input/event3 2972877.008027 type=3 code=53 value=384
/dev/input/event3 2972877.008027 type=3 code=54 value=1341
/dev/input/event3 2972877.008027 type=0 code=0 value=0
/dev/input/event3 2972877.013334 type=3 code=53 value=386
/dev/input/event3 2972877.013334 type=3 code=54 value=1346
/dev/input/event3 2972877.013334 type=0 code=0 value=0
/dev/input/event3 2972877.018857 type=3 code=53 value=389
/dev/input/event3 2972877.018857 type=3 code=54 value=1357
/dev/input/event3 2972877.018857 type=0 code=0 value=0
/dev/input/event3 2972877.024155 type=3 code=53 value=393
/dev/input/event3 2972877.024155 type=3 code=54 value=1373
/dev/input/event3 2972877.024155 type=0 code=0 value=0
/dev/input/event3 2972877.029557 type=3 code=53 value=398
/dev/input/event3 2972877.029557 type=3 code=54 value=1392
/dev/input/event3 2972877.029557 type=0 code=0 value=0
/dev/input/event3 2972877.034821 type=3 code=53 value=402
/dev/input/event3 2972877.034821 type=3 code=54 value=1410
/dev/input/event3 2972877.034821 type=0 code=0 value=0
/dev/input/event3 2972877.040298 type=3 code=53 value=407
/dev/input/event3 2972877.040298 type=3 code=54 value=1429
/dev/input/event3 2972877.040298 type=0 code=0 value=0
/dev/input/event3 2972877.045816 type=3 code=53 value=411
/dev/input/event3 2972877.045816 type=3 code=54 value=1449
/dev/input/event3 2972877.045816 type=0 code=0 value=0
/dev/input/event3 2972877.051164 type=3 code=53 value=415
/dev/input/event3 2972877.051164 type=3 code=54 value=1470
/dev/input/event3 2972877.051164 type=0 code=0 value=0
/dev/input/event3 2972877.056636 type=3 code=53 value=419
/dev/input/event3 2972877.056636 type=3 code=54 value=1492
/dev/input/event3 2972877.056636 type=0 code=0 value=0
/dev/input/event3 2972877.061887 type=3 code=53 value=423
/dev/input/event3 2972877.061887 type=3 code=54 value=1517
/dev/input/event3 2972877.061887 type=0 code=0 value=0
/dev/input/event3 2972877.067383 type=3 code=53 value=427
/dev/input/event3 2972877.067383 type=3 code=54 value=1541
/dev/input/event3 2972877.067383 type=0 code=0 value=0
/dev/input/event3 2972877.072791 type=3 code=53 value=431
/dev/input/event3 2972877.072791 type=3 code=54 value=1564
/dev/input/event3 2972877.072791 type=0 code=0 value=0
/dev/input/event3 2972877.078174 type=3 code=53 value=434
/dev/input/event3 2972877.078174 type=3 code=54 value=1586
/dev/input/event3 2972877.078174 type=0 code=0 value=0
/dev/input/event3 2972877.083610 type=3 code=53 value=437
/dev/input/event3 2972877.083610 type=3 code=54 value=1607
/dev/input/event3 2972877.083610 type=0 code=0 value=0
/dev/input/event3 2972877.088981 type=3 code=53 value=439
/dev/input/event3 2972877.088981 type=3 code=54 value=1627
/dev/input/event3 2972877.088981 type=0 code=0 value=0
/dev/input/event3 2972877.094392 type=3 code=53 value=440
/dev/input/event3 2972877.094392 type=3 code=54 value=1645
/dev/input/event3 2972877.094392 type=0 code=0 value=0
/dev/input/event3 2972877.099817 type=3 code=53 value=441
/dev/input/event3 2972877.099817 type=3 code=54 value=1661
/dev/input/event3 2972877.099817 type=0 code=0 value=0
/dev/input/event3 2972877.105069 type=3 code=54 value=1676
/dev/input/event3 2972877.105069 type=0 code=0 value=0
/dev/input/event3 2972877.110558 type=3 code=53 value=440
/dev/input/event3 2972877.110558 type=3 code=54 value=1690
/dev/input/event3 2972877.110558 type=0 code=0 value=0
/dev/input/event3 2972877.115952 type=3 code=53 value=439
/dev/input/event3 2972877.115952 type=3 code=54 value=1701
/dev/input/event3 2972877.115952 type=0 code=0 value=0
/dev/input/event3 2972877.121450 type=3 code=53 value=436
/dev/input/event3 2972877.121450 type=3 code=54 value=1710
/dev/input/event3 2972877.121450 type=0 code=0 value=0
/dev/input/event3 2972877.126798 type=3 code=53 value=434
/dev/input/event3 2972877.126798 type=3 code=54 value=1718
/dev/input/event3 2972877.126798 type=0 code=0 value=0
/dev/input/event3 2972877.132145 type=3 code=53 value=432
/dev/input/event3 2972877.132145 type=3 code=54 value=1725
/dev/input/event3 2972877.132145 type=0 code=0 value=0
/dev/input/event3 2972877.137483 type=3 code=53 value=429
/dev/input/event3 2972877.137483 type=3 code=54 value=1730
/dev/input/event3 2972877.137483 type=0 code=0 value=0
/dev/input/event3 2972877.142895 type=3 code=54 value=1731
/dev/input/event3 2972877.142895 type=0 code=0 value=0
/dev/input/event3 2972877.148362 type=3 code=53 value=428
/dev/input/event3 2972877.148362 type=3 code=54 value=1732
/dev/input/event3 2972877.148362 type=0 code=0 value=0
/dev/input/event3 2972877.153734 type=3 code=53 value=427
/dev/input/event3 2972877.153734 type=3 code=54 value=1734
/dev/input/event3 2972877.153734 type=0 code=0 value=0
/dev/input/event3 2972877.159054 type=3 code=53 value=425
/dev/input/event3 2972877.159054 type=3 code=54 value=1737
/dev/input/event3 2972877.159054 type=0 code=0 value=0
/dev/input/event3 2972877.164512 type=3 code=53 value=422
/dev/input/event3 2972877.164512 type=3 code=54 value=1739
/dev/input/event3 2972877.164512 type=0 code=0 value=0
/dev/input/event3 2972877.169807 type=3 code=53 value=420
/dev/input/event3 2972877.169807 type=3 code=54 value=1741
/dev/input/event3 2972877.169807 type=0 code=0 value=0
/dev/input/event3 2972877.175187 type=3 code=53 value=418
/dev/input/event3 2972877.175187 type=3 code=54 value=1744
/dev/input/event3 2972877.175187 type=0 code=0 value=0
/dev/input/event3 2972877.180676 type=3 code=53 value=416
/dev/input/event3 2972877.180676 type=3 code=54 value=1746
/dev/input/event3 2972877.180676 type=0 code=0 value=0
/dev/input/event3 2972877.186124 type=3 code=53 value=415
/dev/input/event3 2972877.186124 type=3 code=54 value=1748
/dev/input/event3 2972877.186124 type=0 code=0 value=0
/dev/input/event3 2972877.191528 type=3 code=53 value=413
/dev/input/event3 2972877.191528 type=3 code=54 value=1749
/dev/input/event3 2972877.191528 type=0 code=0 value=0
/dev/input/event3 2972877.196805 type=3 code=53 value=412
/dev/input/event3 2972877.196805 type=3 code=54 value=1750
/dev/input/event3 2972877.196805 type=0 code=0 value=0
/dev/input/event3 2972877.202331 type=3 code=53 value=411
/dev/input/event3 2972877.202331 type=3 code=54 value=1751
/dev/input/event3 2972877.202331 type=0 code=0 value=0
/dev/input/event3 2972877.207688 type=3 code=53 value=410
/dev/input/event3 2972877.207688 type=3 code=54 value=1752
/dev/input/event3 2972877.207688 type=0 code=0 value=0
/dev/input/event3 2972877.213031 type=3 code=53 value=408
/dev/input/event3 2972877.213031 type=0 code=0 value=0
/dev/input/event3 2972877.218448 type=3 code=53 value=407
/dev/input/event3 2972877.218448 type=3 code=54 value=1753
/dev/input/event3 2972877.218448 type=0 code=0 value=0
/dev/input/event3 2972877.223823 type=3 code=53 value=405
/dev/input/event3 2972877.223823 type=3 code=54 value=1752
/dev/input/event3 2972877.223823 type=0 code=0 value=0
/dev/input/event3 2972877.234570 type=3 code=54 value=1751
/dev/input/event3 2972877.234570 type=0 code=0 value=0
/dev/input/event3 2972877.240075 type=3 code=53 value=404
/dev/input/event3 2972877.240075 type=3 code=54 value=1748
/dev/input/event3 2972877.240075 type=0 code=0 value=0
/dev/input/event3 2972877.245519 type=3 code=53 value=403
/dev/input/event3 2972877.245519 type=3 code=54 value=1743
/dev/input/event3 2972877.245519 type=0 code=0 value=0
/dev/input/event3 2972877.250870 type=3 code=53 value=402
/dev/input/event3 2972877.250870 type=3 code=54 value=1735
/dev/input/event3 2972877.250870 type=0 code=0 value=0
/dev/input/event3 2972877.256105 type=3 code=53 value=401
/dev/input/event3 2972877.256105 type=3 code=54 value=1726
/dev/input/event3 2972877.256105 type=0 code=0 value=0
/dev/input/event3 2972877.261516 type=3 code=53 value=400
/dev/input/event3 2972877.261516 type=3 code=54 value=1714
/dev/input/event3 2972877.261516 type=0 code=0 value=0
/dev/input/event3 2972877.266977 type=3 code=54 value=1698
/dev/input/event3 2972877.266977 type=0 code=0 value=0
/dev/input/event3 2972877.272342 type=3 code=53 value=399
/dev/input/event3 2972877.272342 type=3 code=54 value=1680
/dev/input/event3 2972877.272342 type=0 code=0 value=0
/dev/input/event3 2972877.277809 type=3 code=54 value=1661
/dev/input/event3 2972877.277809 type=0 code=0 value=0
/dev/input/event3 2972877.283216 type=3 code=53 value=398
/dev/input/event3 2972877.283216 type=3 code=54 value=1636
/dev/input/event3 2972877.283216 type=0 code=0 value=0
/dev/input/event3 2972877.288565 type=3 code=53 value=397
/dev/input/event3 2972877.288565 type=3 code=54 value=1611
/dev/input/event3 2972877.288565 type=0 code=0 value=0
/dev/input/event3 2972877.293732 type=3 code=53 value=395
/dev/input/event3 2972877.293732 type=3 code=54 value=1583
/dev/input/event3 2972877.293732 type=0 code=0 value=0
/dev/input/event3 2972877.299230 type=3 code=53 value=392
/dev/input/event3 2972877.299230 type=3 code=54 value=1548
/dev/input/event3 2972877.299230 type=0 code=0 value=0
/dev/input/event3 2972877.304683 type=3 code=53 value=389
/dev/input/event3 2972877.304683 type=3 code=54 value=1514
/dev/input/event3 2972877.304683 type=0 code=0 value=0
/dev/input/event3 2972877.310128 type=3 code=53 value=384
/dev/input/event3 2972877.310128 type=3 code=54 value=1477
/dev/input/event3 2972877.310128 type=0 code=0 value=0
/dev/input/event3 2972877.315448 type=3 code=53 value=379
/dev/input/event3 2972877.315448 type=3 code=54 value=1442
/dev/input/event3 2972877.315448 type=0 code=0 value=0
/dev/input/event3 2972877.320794 type=3 code=53 value=372
